"SOLICITUDORIGINAL";"N_ORDEN_DISTRIBU";"SOLICITUD";"FECHA_CREACION_ORDEN";"ORIGEN";"CANCELADO"
"111107336";"118582924";111107336;"13-04-2017 15:00:22";"88";"No Cancelado"
"111142885";"118594807";111142885;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111139133";"118591118";111139133;"13-04-2017 18:00:26";"24374";"No Cancelado"
"111095502";"118582930";111095502;"13-04-2017 15:00:22";"88";"No Cancelado"
"111075492";"118583540";111075492;"13-04-2017 15:26:01";"30";"No Cancelado"
"111091110";"118583649";111091110;"13-04-2017 15:33:02";"21";"No Cancelado"
"111078314";"118584075";111078314;"13-04-2017 15:47:58";"17";"No Cancelado"
"111081930";"118584122";111081930;"13-04-2017 15:53:22";"106";"No Cancelado"
"111083544";"118584124";111083544;"13-04-2017 15:53:32";"106";"No Cancelado"
"20170412003293771049";"118591910";111079804;"13-04-2017 18:05:09";"88";"No Cancelado"
"111113355";"118591918";111113355;"13-04-2017 18:06:04";"20";"No Cancelado"
"111078358";"118583637";111078358;"13-04-2017 15:31:57";"21";"No Cancelado"
"111109324";"118583654";111109324;"13-04-2017 15:33:32";"21";"No Cancelado"
"111085210";"118585878";111085210;"13-04-2017 16:32:42";"30";"No Cancelado"
"111081927";"118583563";111081927;"13-04-2017 15:28:07";"20";"No Cancelado"
"111096060";"118583571";111096060;"13-04-2017 15:28:52";"20";"No Cancelado"
"111110402";"118583575";111110402;"13-04-2017 15:29:22";"20";"No Cancelado"
"111077913";"118583614";111077913;"13-04-2017 15:30:32";"22";"No Cancelado"
"111090749";"118591127";111090749;"13-04-2017 18:00:26";"32926";"No Cancelado"
"111138071";"118589904";111138071;"13-04-2017 17:00:19";"32446";"No Cancelado"
"111132204";"118589922";111132204;"13-04-2017 17:00:19";"24374";"No Cancelado"
"111140923";"118594778";111140923;"13-04-2017 22:00:18";"32644";"No Cancelado"
"111141108";"118594810";111141108;"13-04-2017 22:00:19";"24374";"No Cancelado"
"111140065";"118594804";111140065;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111084912";"118591898";111084912;"13-04-2017 18:04:04";"108";"No Cancelado"
"111095346";"118591902";111095346;"13-04-2017 18:04:29";"88";"No Cancelado"
"111094127";"118591903";111094127;"13-04-2017 18:04:34";"88";"No Cancelado"
"111139323";"118591111";111139323;"13-04-2017 18:00:26";"24145";"No Cancelado"
"111105913";"118589880";111105913;"13-04-2017 16:57:27";"40";"No Cancelado"
"111143135";"118594830";111143135;"13-04-2017 22:23:39";"32681";"No Cancelado"
"111085048";"118593456";111085048;"13-04-2017 19:24:42";"17";"No Cancelado"
"111088382";"118593462";111088382;"13-04-2017 19:25:32";"17";"No Cancelado"
"111079682";"118593465";111079682;"13-04-2017 19:25:47";"89";"No Cancelado"
"111076892";"118593471";111076892;"13-04-2017 19:26:17";"22";"No Cancelado"
"111081595";"118593485";111081595;"13-04-2017 19:27:52";"22";"No Cancelado"
"111086435";"118592137";111086435;"13-04-2017 18:29:25";"40";"No Cancelado"
"111129487";"118575808";111129487;"13-04-2017 13:02:33";"22593";"No Cancelado"
"111128951";"118575816";111128951;"13-04-2017 13:02:33";"24145";"No Cancelado"
"111142725";"118594501";111142725;"13-04-2017 21:00:53";"22593";"No Cancelado"
"111142745";"118594762";111142745;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111139256";"118594777";111139256;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111131411";"118589921";111131411;"13-04-2017 17:00:19";"24374";"No Cancelado"
"111110583";"118589964";111110583;"13-04-2017 17:00:20";"32354";"No Cancelado"
"111129524";"118589991";111129524;"13-04-2017 17:00:21";"24374";"No Cancelado"
"111122973";"118572593";111122973;"13-04-2017 12:00:42";"34803";"No Cancelado"
"111107197";"118591624";111107197;"13-04-2017 18:03:04";"115";"No Cancelado"
"111095600";"118591890";111095600;"13-04-2017 18:03:14";"115";"No Cancelado"
"111075483";"118591909";111075483;"13-04-2017 18:05:04";"88";"No Cancelado"
"111095345";"118593506";111095345;"13-04-2017 19:30:07";"115";"No Cancelado"
"111077095";"118593526";111077095;"13-04-2017 19:30:13";"115";"No Cancelado"
"111082484";"118593565";111082484;"13-04-2017 19:31:03";"40";"No Cancelado"
"111105795";"118593567";111105795;"13-04-2017 19:31:13";"40";"No Cancelado"
"110474977";"118593779";110474977;"13-04-2017 20:19:26";"24374";"No Cancelado"
"111139748";"118594785";111139748;"13-04-2017 22:00:18";"24440";"No Cancelado"
"111110640";"118592753";111110640;"13-04-2017 19:12:15";"22";"No Cancelado"
"111129497";"118589957";111129497;"13-04-2017 17:00:20";"24374";"No Cancelado"
"111141515";"118594752";111141515;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111110249";"118583553";111110249;"13-04-2017 15:27:11";"30";"No Cancelado"
"111082331";"118583562";111082331;"13-04-2017 15:28:02";"20";"No Cancelado"
"111079919";"118583579";111079919;"13-04-2017 15:29:42";"20";"No Cancelado"
"111081878";"118583580";111081878;"13-04-2017 15:29:47";"20";"No Cancelado"
"111093324";"118583584";111093324;"13-04-2017 15:30:07";"20";"No Cancelado"
"111095677";"118582898";111095677;"13-04-2017 14:58:12";"10";"No Cancelado"
"111109218";"118582900";111109218;"13-04-2017 14:58:22";"10";"No Cancelado"
"111132474";"118583248";111132474;"13-04-2017 15:02:48";"24145";"No Cancelado"
"111076843";"118583280";111076843;"13-04-2017 15:05:38";"115";"No Cancelado"
"111081587";"118583301";111081587;"13-04-2017 15:07:43";"115";"No Cancelado"
"111108941";"118583318";111108941;"13-04-2017 15:09:08";"89";"No Cancelado"
"111088385";"118583329";111088385;"13-04-2017 15:10:03";"89";"No Cancelado"
"111110234";"118592793";111110234;"13-04-2017 19:17:06";"22";"No Cancelado"
"111079801";"118583664";111079801;"13-04-2017 15:34:27";"123";"No Cancelado"
"111110809";"118583659";111110809;"13-04-2017 15:34:02";"21";"No Cancelado"
"111080663";"118584141";111080663;"13-04-2017 16:01:54";"87";"No Cancelado"
"111091082";"118585621";111091082;"13-04-2017 16:04:39";"87";"No Cancelado"
"111107811";"118585662";111107811;"13-04-2017 16:08:14";"1";"No Cancelado"
"111108406";"118585882";111108406;"13-04-2017 16:33:02";"30";"No Cancelado"
"111078663";"118584118";111078663;"13-04-2017 15:53:07";"106";"No Cancelado"
"111083627";"118592524";111083627;"13-04-2017 18:31:20";"40";"No Cancelado"
"111087464";"118592534";111087464;"13-04-2017 18:31:50";"20";"No Cancelado"
"111095709";"118592540";111095709;"13-04-2017 18:32:30";"20";"No Cancelado"
"111082478";"118592551";111082478;"13-04-2017 18:33:50";"25";"No Cancelado"
"111109393";"118592553";111109393;"13-04-2017 18:34:30";"25";"No Cancelado"
"111093436";"118592129";111093436;"13-04-2017 18:28:19";"123";"No Cancelado"
"111077903";"118572598";111077903;"13-04-2017 12:00:42";"24440";"No Cancelado"
"111132188";"118589944";111132188;"13-04-2017 17:00:19";"32484";"No Cancelado"
"111141182";"118593654";111141182;"13-04-2017 20:00:21";"32484";"No Cancelado"
"111077651";"118593431";111077651;"13-04-2017 19:21:01";"17";"No Cancelado"
"111081739";"118593480";111081739;"13-04-2017 19:27:22";"22";"No Cancelado"
"111090097";"118593489";111090097;"13-04-2017 19:28:32";"22";"No Cancelado"
"111105992";"118589834";111105992;"13-04-2017 16:52:26";"21";"No Cancelado"
"111086480";"118589854";111086480;"13-04-2017 16:54:36";"87";"No Cancelado"
"111097539";"118589858";111097539;"13-04-2017 16:55:06";"87";"No Cancelado"
"111131157";"118589926";111131157;"13-04-2017 17:00:19";"21367";"No Cancelado"
"111110946";"118585598";111110946;"13-04-2017 16:02:57";"21914";"No Cancelado"
"111139164";"118594806";111139164;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111140849";"118594819";111140849;"13-04-2017 22:00:19";"25044";"No Cancelado"
"111080655";"118585907";111080655;"13-04-2017 16:35:47";"17";"No Cancelado"
"111130164";"118576144";111130164;"13-04-2017 13:16:03";"31226";"No Cancelado"
"111077100";"118583627";111077100;"13-04-2017 15:30:57";"22";"No Cancelado"
"111079513";"118584089";111079513;"13-04-2017 15:48:58";"17";"No Cancelado"
"111076402";"118584579";111076402;"13-04-2017 16:02:34";"87";"No Cancelado"
"111127533";"118575810";111127533;"13-04-2017 13:02:33";"32394";"No Cancelado"
"111109874";"118579113";111109874;"13-04-2017 14:00:29";"33276";"No Cancelado"
"111129008";"118575804";111129008;"13-04-2017 13:02:33";"21367";"No Cancelado"
"20170412003293766889";"118585622";111083628;"13-04-2017 16:04:44";"87";"No Cancelado"
"111105569";"118585631";111105569;"13-04-2017 16:05:39";"87";"No Cancelado"
"111105677";"118585642";111105677;"13-04-2017 16:06:24";"87";"No Cancelado"
"111078648";"118585901";111078648;"13-04-2017 16:35:12";"17";"No Cancelado"
"111081730";"118585909";111081730;"13-04-2017 16:35:57";"30";"No Cancelado"
"111141147";"118593637";111141147;"13-04-2017 20:00:21";"32644";"No Cancelado"
"111141188";"118593656";111141188;"13-04-2017 20:00:21";"32484";"No Cancelado"
"111130900";"118579114";111130900;"13-04-2017 14:00:29";"32644";"No Cancelado"
"111130900";"118579115";111130900;"13-04-2017 14:00:29";"32644";"No Cancelado"
"111130635";"118579105";111130635;"13-04-2017 14:00:28";"34160";"No Cancelado"
"111139352";"118591109";111139352;"13-04-2017 18:00:26";"30175";"No Cancelado"
"111139244";"118591115";111139244;"13-04-2017 18:00:26";"24440";"No Cancelado"
"111137627";"118594784";111137627;"13-04-2017 22:00:18";"32014";"No Cancelado"
"111141338";"118594797";111141338;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111141159";"118593658";111141159;"13-04-2017 20:00:21";"24374";"No Cancelado"
"111111067";"118572601";111111067;"13-04-2017 12:00:42";"24374";"No Cancelado"
"111122590";"118572609";111122590;"13-04-2017 12:00:42";"32484";"No Cancelado"
"111106869";"118589861";111106869;"13-04-2017 16:55:31";"87";"No Cancelado"
"111102462";"118589862";111102462;"13-04-2017 16:55:37";"87";"No Cancelado"
"111084072";"118589876";111084072;"13-04-2017 16:57:07";"40";"No Cancelado"
"111107056";"118589881";111107056;"13-04-2017 16:57:32";"40";"No Cancelado"
"111132476";"118589902";111132476;"13-04-2017 17:00:18";"24374";"No Cancelado"
"111078660";"118583686";111078660;"13-04-2017 15:44:53";"64";"No Cancelado"
"111089742";"118585619";111089742;"13-04-2017 16:04:29";"87";"No Cancelado"
"111126910";"118589913";111126910;"13-04-2017 17:00:19";"32354";"No Cancelado"
"111138604";"118589942";111138604;"13-04-2017 17:00:19";"31226";"No Cancelado"
"111133135";"118589997";111133135;"13-04-2017 17:00:21";"24440";"No Cancelado"
"111111812";"118592193";111111812;"13-04-2017 18:30:55";"40";"No Cancelado"
"111131545";"118589955";111131545;"13-04-2017 17:00:20";"24440";"No Cancelado"
"111129010";"118589981";111129010;"13-04-2017 17:00:21";"32014";"No Cancelado"
"111132121";"118589987";111132121;"13-04-2017 17:00:21";"32644";"No Cancelado"
"111083545";"118592536";111083545;"13-04-2017 18:32:00";"20";"No Cancelado"
"111091250";"118592548";111091250;"13-04-2017 18:33:35";"25";"No Cancelado"
"111079692";"118592549";111079692;"13-04-2017 18:33:40";"25";"No Cancelado"
"111109576";"118592555";111109576;"13-04-2017 18:35:05";"25";"No Cancelado"
"111076738";"118592559";111076738;"13-04-2017 18:41:30";"21";"No Cancelado"
"111109015";"118583276";111109015;"13-04-2017 15:05:18";"115";"No Cancelado"
"111097538";"118583281";111097538;"13-04-2017 15:05:43";"115";"No Cancelado"
"20170412003293767674";"118583285";111077536;"13-04-2017 15:06:08";"115";"No Cancelado"
"111140970";"118592696";111140970;"13-04-2017 19:00:32";"24145";"No Cancelado"
"111140844";"118592699";111140844;"13-04-2017 19:00:32";"32664";"No Cancelado"
"20170412003293786038";"118592705";111113934;"13-04-2017 19:00:32";"34562";"No Cancelado"
"111130653";"118579093";111130653;"13-04-2017 14:00:28";"24440";"No Cancelado"
"111091471";"118592766";111091471;"13-04-2017 19:13:55";"10";"No Cancelado"
"111086355";"118592767";111086355;"13-04-2017 19:14:00";"25";"No Cancelado"
"111109412";"118592770";111109412;"13-04-2017 19:14:15";"25";"No Cancelado"
"111085807";"118592775";111085807;"13-04-2017 19:14:35";"87";"No Cancelado"
"111088363";"118592778";111088363;"13-04-2017 19:14:51";"87";"No Cancelado"
"111132737";"118583418";111132737;"13-04-2017 15:14:53";"34541";"No Cancelado"
"111074700";"118583532";111074700;"13-04-2017 15:25:01";"30";"No Cancelado"
"111093066";"118583558";111093066;"13-04-2017 15:27:36";"20";"No Cancelado"
"111089660";"118593604";111089660;"13-04-2017 19:35:28";"88";"No Cancelado"
"111099107";"118593610";111099107;"13-04-2017 19:36:13";"64";"No Cancelado"
"111080123";"118593611";111080123;"13-04-2017 19:36:18";"64";"No Cancelado"
"111092187";"118592707";111092187;"13-04-2017 19:00:32";"21588";"No Cancelado"
"111080873";"118592758";111080873;"13-04-2017 19:12:50";"9";"No Cancelado"
"111090738";"118592759";111090738;"13-04-2017 19:12:56";"22";"No Cancelado"
"111089811";"118592765";111089811;"13-04-2017 19:13:50";"10";"No Cancelado"
"111108772";"118592791";111108772;"13-04-2017 19:16:51";"22";"No Cancelado"
"111095499";"118583561";111095499;"13-04-2017 15:27:57";"20";"No Cancelado"
"111096754";"118583565";111096754;"13-04-2017 15:28:17";"20";"No Cancelado"
"111094412";"118583566";111094412;"13-04-2017 15:28:22";"20";"No Cancelado"
"111079611";"118583635";111079611;"13-04-2017 15:31:47";"22";"No Cancelado"
"111139494";"118591047";111139494;"13-04-2017 17:24:59";"32644";"No Cancelado"
"111109887";"118592797";111109887;"13-04-2017 19:17:36";"22";"No Cancelado"
"111142809";"118594487";111142809;"13-04-2017 21:00:53";"24374";"No Cancelado"
"111138605";"118594755";111138605;"13-04-2017 22:00:18";"24440";"No Cancelado"
"111141568";"118594771";111141568;"13-04-2017 22:00:18";"24440";"No Cancelado"
"111075952";"118582838";111075952;"13-04-2017 14:51:57";"40";"No Cancelado"
"20170412003293771000";"118582844";111088711;"13-04-2017 14:52:47";"40";"No Cancelado"
"111080203";"118582896";111080203;"13-04-2017 14:58:02";"10";"No Cancelado"
"111076446";"118593433";111076446;"13-04-2017 19:21:11";"17";"No Cancelado"
"111141555";"118593653";111141555;"13-04-2017 20:00:21";"32644";"No Cancelado"
"111132749";"118585580";111132749;"13-04-2017 16:02:56";"24440";"No Cancelado"
"111132619";"118585585";111132619;"13-04-2017 16:02:56";"29750";"No Cancelado"
"111131978";"118583055";111131978;"13-04-2017 15:00:58";"24145";"No Cancelado"
"111077919";"118583074";111077919;"13-04-2017 15:02:07";"23";"No Cancelado"
"111079367";"118583290";111079367;"13-04-2017 15:06:43";"115";"No Cancelado"
"111099275";"118589831";111099275;"13-04-2017 16:51:56";"21";"No Cancelado"
"111132704";"118589931";111132704;"13-04-2017 17:00:19";"24374";"No Cancelado"
"111130912";"118579085";111130912;"13-04-2017 14:00:28";"24145";"No Cancelado"
"111085080";"118582927";111085080;"13-04-2017 15:00:22";"88";"No Cancelado"
"111142869";"118594500";111142869;"13-04-2017 21:00:53";"24145";"No Cancelado"
"111131989";"118583052";111131989;"13-04-2017 15:00:58";"24374";"No Cancelado"
"111093801";"118583269";111093801;"13-04-2017 15:04:23";"115";"No Cancelado"
"111108631";"118583277";111108631;"13-04-2017 15:05:23";"115";"No Cancelado"
"111109116";"118583278";111109116;"13-04-2017 15:05:28";"115";"No Cancelado"
"111081688";"118583286";111081688;"13-04-2017 15:06:13";"115";"No Cancelado"
"111079349";"118583289";111079349;"13-04-2017 15:06:33";"115";"No Cancelado"
"111097714";"118591141";111097714;"13-04-2017 18:02:19";"115";"No Cancelado"
"111104798";"118585640";111104798;"13-04-2017 16:06:14";"87";"No Cancelado"
"111140782";"118594760";111140782;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111083564";"118591144";111083564;"13-04-2017 18:02:49";"115";"No Cancelado"
"111054251";"118591066";111054251;"13-04-2017 17:35:31";"24549";"No Cancelado"
"111132468";"118585578";111132468;"13-04-2017 16:02:56";"24145";"No Cancelado"
"111137064";"118585582";111137064;"13-04-2017 16:02:56";"24145";"No Cancelado"
"111137515";"118585586";111137515;"13-04-2017 16:02:56";"24641";"No Cancelado"
"111111128";"118591891";111111128;"13-04-2017 18:03:19";"115";"No Cancelado"
"111107564";"118591894";111107564;"13-04-2017 18:03:34";"115";"No Cancelado"
"111079797";"118591930";111079797;"13-04-2017 18:13:11";"22";"No Cancelado"
"111083679";"118591932";111083679;"13-04-2017 18:13:21";"22";"No Cancelado"
"111093418";"118591937";111093418;"13-04-2017 18:14:41";"22";"No Cancelado"
"111107324";"118591939";111107324;"13-04-2017 18:15:02";"22";"No Cancelado"
"111094191";"118592101";111094191;"13-04-2017 18:23:54";"87";"No Cancelado"
"111142464";"118593636";111142464;"13-04-2017 20:00:20";"32681";"No Cancelado"
"111141945";"118593640";111141945;"13-04-2017 20:00:21";"24549";"No Cancelado"
"111141914";"118593655";111141914;"13-04-2017 20:00:21";"24440";"No Cancelado"
"111139159";"118591122";111139159;"13-04-2017 18:00:26";"32681";"No Cancelado"
"111083577";"118592102";111083577;"13-04-2017 18:23:59";"87";"No Cancelado"
"111100160";"118592187";111100160;"13-04-2017 18:30:15";"40";"No Cancelado"
"111122581";"118572605";111122581;"13-04-2017 12:00:42";"21367";"No Cancelado"
"111110564";"118579090";111110564;"13-04-2017 14:00:28";"34872";"No Cancelado"
"111096719";"118582931";111096719;"13-04-2017 15:00:22";"88";"No Cancelado"
"111081856";"118583053";111081856;"13-04-2017 15:00:58";"31226";"No Cancelado"
"111087475";"118583293";111087475;"13-04-2017 15:07:03";"115";"No Cancelado"
"111081714";"118592752";111081714;"13-04-2017 19:12:10";"22";"No Cancelado"
"111110252";"118592854";111110252;"13-04-2017 19:17:41";"22";"No Cancelado"
"111075457";"118583699";111075457;"13-04-2017 15:46:08";"17";"No Cancelado"
"111109213";"118593449";111109213;"13-04-2017 19:24:07";"22";"No Cancelado"
"111078382";"118593472";111078382;"13-04-2017 19:26:27";"22";"No Cancelado"
"111088314";"118593487";111088314;"13-04-2017 19:28:17";"22";"No Cancelado"
"111138725";"118589953";111138725;"13-04-2017 17:00:20";"21367";"No Cancelado"
"111123521";"118572588";111123521;"13-04-2017 12:00:42";"32484";"No Cancelado"
"111141337";"118593643";111141337;"13-04-2017 20:00:21";"22593";"No Cancelado"
"111095257";"118579108";111095257;"13-04-2017 14:00:28";"32484";"No Cancelado"
"111140078";"118591114";111140078;"13-04-2017 18:00:26";"24145";"No Cancelado"
"111139135";"118591121";111139135;"13-04-2017 18:00:26";"34970";"No Cancelado"
"111099018";"118588054";111099018;"13-04-2017 16:42:18";"60";"No Cancelado"
"111103697";"118588056";111103697;"13-04-2017 16:42:23";"60";"No Cancelado"
"111124142";"118572575";111124142;"13-04-2017 12:00:42";"24440";"No Cancelado"
"111140804";"118594776";111140804;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111130150";"118579112";111130150;"13-04-2017 14:00:29";"33276";"No Cancelado"
"111142648";"118594814";111142648;"13-04-2017 22:00:19";"24374";"No Cancelado"
"111137067";"118589929";111137067;"13-04-2017 17:00:19";"24374";"No Cancelado"
"111137371";"118585596";111137371;"13-04-2017 16:02:57";"30175";"No Cancelado"
"111099148";"118583246";111099148;"13-04-2017 15:02:42";"23";"No Cancelado"
"111077706";"118583257";111077706;"13-04-2017 15:03:33";"108";"No Cancelado"
"111081808";"118583264";111081808;"13-04-2017 15:04:03";"108";"No Cancelado"
"111088817";"118585883";111088817;"13-04-2017 16:33:12";"30";"No Cancelado"
"111112201";"118585902";111112201;"13-04-2017 16:35:22";"30";"No Cancelado"
"111077887";"118592085";111077887;"13-04-2017 18:22:22";"10";"No Cancelado"
"111132730";"118589914";111132730;"13-04-2017 17:00:19";"34872";"No Cancelado"
"111080728";"118589853";111080728;"13-04-2017 16:54:26";"87";"No Cancelado"
"111093463";"118583266";111093463;"13-04-2017 15:04:13";"115";"No Cancelado"
"111077492";"118583274";111077492;"13-04-2017 15:04:53";"108";"No Cancelado"
"111077660";"118583283";111077660;"13-04-2017 15:05:58";"115";"No Cancelado"
"111140916";"118592709";111140916;"13-04-2017 19:00:32";"32664";"No Cancelado"
"111137368";"118589928";111137368;"13-04-2017 17:00:19";"24440";"No Cancelado"
"111138891";"118589941";111138891;"13-04-2017 17:00:19";"24374";"No Cancelado"
"111132632";"118589989";111132632;"13-04-2017 17:00:21";"32644";"No Cancelado"
"111103678";"118588058";111103678;"13-04-2017 16:42:33";"60";"No Cancelado"
"111086473";"118588059";111086473;"13-04-2017 16:42:38";"60";"No Cancelado"
"111110679";"118589843";111110679;"13-04-2017 16:53:11";"21";"No Cancelado"
"111131058";"118589985";111131058;"13-04-2017 17:00:21";"24374";"No Cancelado"
"111082515";"118583688";111082515;"13-04-2017 15:45:03";"64";"No Cancelado"
"111124894";"118575813";111124894;"13-04-2017 13:02:33";"24374";"No Cancelado"
"111128330";"118575817";111128330;"13-04-2017 13:02:33";"34305";"No Cancelado"
"111106403";"118582859";111106403;"13-04-2017 14:54:42";"40";"No Cancelado"
"111106127";"118582862";111106127;"13-04-2017 14:54:57";"40";"No Cancelado"
"111088626";"118582848";111088626;"13-04-2017 14:53:37";"40";"No Cancelado"
"111110636";"118582867";111110636;"13-04-2017 14:55:22";"40";"No Cancelado"
"111110701";"118588038";111110701;"13-04-2017 16:40:58";"25";"No Cancelado"
"111094079";"118593502";111094079;"13-04-2017 19:29:47";"115";"No Cancelado"
"111099977";"118583678";111099977;"13-04-2017 15:43:47";"60";"No Cancelado"
"111072516";"118583680";111072516;"13-04-2017 15:44:02";"60";"No Cancelado"
"111142802";"118594779";111142802;"13-04-2017 22:00:18";"22593";"No Cancelado"
"111108054";"118582871";111108054;"13-04-2017 14:55:52";"40";"No Cancelado"
"111080877";"118582880";111080877;"13-04-2017 14:56:37";"9";"No Cancelado"
"111080765";"118582884";111080765;"13-04-2017 14:56:57";"9";"No Cancelado"
"111141069";"118594751";111141069;"13-04-2017 22:00:17";"24549";"No Cancelado"
"111093935";"118583416";111093935;"13-04-2017 15:10:53";"89";"No Cancelado"
"111081989";"118574305";111081989;"13-04-2017 12:32:56";"110";"No Cancelado"
"111083849";"118582893";111083849;"13-04-2017 14:57:47";"10";"No Cancelado"
"111094463";"118582901";111094463;"13-04-2017 14:58:27";"10";"No Cancelado"
"111083510";"118582921";111083510;"13-04-2017 15:00:13";"88";"No Cancelado"
"111077489";"118583525";111077489;"13-04-2017 15:23:31";"102";"No Cancelado"
"111108584";"118589883";111108584;"13-04-2017 16:57:47";"40";"No Cancelado"
"111132729";"118589927";111132729;"13-04-2017 17:00:19";"32644";"No Cancelado"
"111108927";"118589882";111108927;"13-04-2017 16:57:37";"40";"No Cancelado"
"111139091";"118590206";111139091;"13-04-2017 17:00:47";"32681";"No Cancelado"
"111095526";"118593493";111095526;"13-04-2017 19:28:57";"22";"No Cancelado"
"111074908";"118593495";111074908;"13-04-2017 19:29:07";"22";"No Cancelado"
"20170413003900395834";"118593642";111141158;"13-04-2017 20:00:21";"24374";"No Cancelado"
"111078664";"118591088";111078664;"13-04-2017 17:51:50";"89";"No Cancelado"
"111082056";"118591090";111082056;"13-04-2017 17:52:00";"9";"No Cancelado"
"111139095";"118591128";111139095;"13-04-2017 18:00:26";"22593";"No Cancelado"
"111085804";"118585635";111085804;"13-04-2017 16:05:59";"87";"No Cancelado"
"111107205";"118585661";111107205;"13-04-2017 16:08:09";"1";"No Cancelado"
"111076371";"118584143";111076371;"13-04-2017 16:02:14";"87";"No Cancelado"
"111105766";"118585645";111105766;"13-04-2017 16:06:39";"87";"No Cancelado"
"111099179";"118585679";111099179;"13-04-2017 16:09:34";"25";"No Cancelado"
"111130898";"118579094";111130898;"13-04-2017 14:00:28";"32484";"No Cancelado"
"111090486";"118583299";111090486;"13-04-2017 15:07:38";"115";"No Cancelado"
"111077474";"118585666";111077474;"13-04-2017 16:08:34";"25";"No Cancelado"
"111139171";"118591123";111139171;"13-04-2017 18:00:26";"30997";"No Cancelado"
"111129534";"118579110";111129534;"13-04-2017 14:00:28";"21588";"No Cancelado"
"111109909";"118585688";111109909;"13-04-2017 16:10:20";"25";"No Cancelado"
"111087755";"118592127";111087755;"13-04-2017 18:27:54";"60";"No Cancelado"
"111089745";"118591936";111089745;"13-04-2017 18:14:36";"22";"No Cancelado"
"111073799";"118592082";111073799;"13-04-2017 18:22:02";"10";"No Cancelado"
"111142897";"118594493";111142897;"13-04-2017 21:00:53";"34872";"No Cancelado"
"111142867";"118594793";111142867;"13-04-2017 22:00:18";"24440";"No Cancelado"
"111140842";"118594803";111140842;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111083815";"118593597";111083815;"13-04-2017 19:34:53";"88";"No Cancelado"
"111078003";"118593613";111078003;"13-04-2017 19:36:28";"106";"No Cancelado"
"111109003";"118592788";111109003;"13-04-2017 19:16:21";"22";"No Cancelado"
"111140833";"118592695";111140833;"13-04-2017 19:00:32";"24440";"No Cancelado"
"20170412003293755654";"118593429";111076641;"13-04-2017 19:20:52";"17";"No Cancelado"
"111080068";"118593444";111080068;"13-04-2017 19:23:21";"17";"No Cancelado"
"111081440";"118593446";111081440;"13-04-2017 19:23:32";"17";"No Cancelado"
"111109993";"118593448";111109993;"13-04-2017 19:23:42";"22";"No Cancelado"
"111141060";"118592697";111141060;"13-04-2017 19:00:32";"24145";"No Cancelado"
"111141029";"118592701";111141029;"13-04-2017 19:00:32";"24145";"No Cancelado"
"111076737";"118592776";111076737;"13-04-2017 19:14:40";"87";"No Cancelado"
"111107491";"118592785";111107491;"13-04-2017 19:16:11";"22";"No Cancelado"
"111106129";"118589838";111106129;"13-04-2017 16:52:46";"21";"No Cancelado"
"111131939";"118589923";111131939;"13-04-2017 17:00:19";"24374";"No Cancelado"
"111081665";"118593488";111081665;"13-04-2017 19:28:27";"22";"No Cancelado"
"20170412003293773532";"118593482";111091508;"13-04-2017 19:27:37";"22";"No Cancelado"
"111087631";"118593492";111087631;"13-04-2017 19:28:52";"22";"No Cancelado"
"111141325";"118593644";111141325;"13-04-2017 20:00:21";"22593";"No Cancelado"
"111129482";"118575790";111129482;"13-04-2017 13:02:32";"21588";"No Cancelado"
"111129055";"118575801";111129055;"13-04-2017 13:02:32";"21367";"No Cancelado"
"111124905";"118575811";111124905;"13-04-2017 13:02:33";"34803";"No Cancelado"
"111141951";"118593650";111141951;"13-04-2017 20:00:21";"24145";"No Cancelado"
"111132752";"118585599";111132752;"13-04-2017 16:02:57";"33276";"No Cancelado"
"111094125";"118585650";111094125;"13-04-2017 16:07:04";"1";"No Cancelado"
"111089446";"118591084";111089446;"13-04-2017 17:51:20";"89";"No Cancelado"
"111080078";"118591926";111080078;"13-04-2017 18:12:36";"22";"No Cancelado"
"111140778";"118594757";111140778;"13-04-2017 22:00:18";"24374";"No Cancelado"
"111126915";"118575798";111126915;"13-04-2017 13:02:32";"24440";"No Cancelado"
"111091091";"118592044";111091091;"13-04-2017 18:17:52";"22";"No Cancelado"
"111076451";"118592047";111076451;"13-04-2017 18:18:07";"22";"No Cancelado"
"111081743";"118592049";111081743;"13-04-2017 18:18:22";"22";"No Cancelado"
"111093144";"118592050";111093144;"13-04-2017 18:18:27";"22";"No Cancelado"
"111086082";"118592058";111086082;"13-04-2017 18:19:07";"106";"No Cancelado"
"111079338";"118592059";111079338;"13-04-2017 18:19:12";"106";"No Cancelado"
"111111291";"118572585";111111291;"13-04-2017 12:00:42";"24440";"No Cancelado"
"111080052";"118592077";111080052;"13-04-2017 18:21:22";"23";"No Cancelado"
"111076456";"118592062";111076456;"13-04-2017 18:19:32";"106";"No Cancelado"
