"SOLICITUDORIGINAL";"N_ORDEN_DISTRIBU";"SOLICITUD";"FECHA_CREACION_ORDEN";"ORIGEN";"CANCELADO"
"111144766";"118596859";111144766;"14-04-2017 13:00:44";"34160";"No Cancelado"
"111095341";"118596461";111095341;"14-04-2017 12:00:45";"115";"No Cancelado"
"111075078";"118596479";111075078;"14-04-2017 12:00:46";"89";"No Cancelado"
"111080142";"118596460";111080142;"14-04-2017 12:00:45";"23";"No Cancelado"
"111087870";"118596497";111087870;"14-04-2017 12:00:47";"106";"No Cancelado"
"111083654";"118596430";111083654;"14-04-2017 12:00:45";"88";"No Cancelado"
"111110889";"118597159";111110889;"14-04-2017 13:44:17";"20";"No Cancelado"
"111106733";"118596825";111106733;"14-04-2017 13:00:29";"20";"No Cancelado"
"111075407";"118596795";111075407;"14-04-2017 13:00:28";"108";"No Cancelado"
"111111264";"118597164";111111264;"14-04-2017 13:44:32";"20";"No Cancelado"
"111076303";"118597165";111076303;"14-04-2017 13:45:12";"20";"No Cancelado"
"111110177";"118596808";111110177;"14-04-2017 13:00:28";"20";"No Cancelado"
"111082712";"118597151";111082712;"14-04-2017 13:42:17";"20";"No Cancelado"
"111142898";"118596370";111142898;"14-04-2017 12:00:16";"32484";"No Cancelado"
"111089344";"118596334";111089344;"14-04-2017 11:54:55";"64";"No Cancelado"
"111078741";"118596323";111078741;"14-04-2017 11:51:35";"64";"No Cancelado"
"111079688";"118596792";111079688;"14-04-2017 13:00:28";"20";"No Cancelado"
"111091266";"118596335";111091266;"14-04-2017 11:55:00";"64";"No Cancelado"
"111109978";"118596820";111109978;"14-04-2017 13:00:28";"20";"No Cancelado"
"111095364";"118596824";111095364;"14-04-2017 13:00:29";"20";"No Cancelado"
"111103832";"118596521";111103832;"14-04-2017 12:00:47";"23";"No Cancelado"
"111086834";"118597155";111086834;"14-04-2017 13:43:07";"20";"No Cancelado"
"111109470";"118597157";111109470;"14-04-2017 13:43:52";"20";"No Cancelado"
"111110623";"118596819";111110623;"14-04-2017 13:00:28";"20";"No Cancelado"
"111085822";"118597148";111085822;"14-04-2017 13:41:42";"20";"No Cancelado"
"111075478";"118596433";111075478;"14-04-2017 12:00:45";"102";"No Cancelado"
"111144748";"118596374";111144748;"14-04-2017 12:00:16";"24440";"No Cancelado"
"111093915";"118596452";111093915;"14-04-2017 12:00:45";"89";"No Cancelado"
"111076482";"118596677";111076482;"14-04-2017 12:38:54";"115";"No Cancelado"
"111090098";"118596558";111090098;"14-04-2017 12:00:48";"23";"No Cancelado"
"111113200";"118596577";111113200;"14-04-2017 12:00:48";"88";"No Cancelado"
"111076420";"118596409";111076420;"14-04-2017 12:00:44";"9";"No Cancelado"
"111074988";"118596462";111074988;"14-04-2017 12:00:45";"9";"No Cancelado"
"111096041";"118596464";111096041;"14-04-2017 12:00:45";"115";"No Cancelado"
"111076602";"118596478";111076602;"14-04-2017 12:00:46";"23";"No Cancelado"
"111144531";"118596369";111144531;"14-04-2017 12:00:16";"32644";"No Cancelado"
"111107407";"118596515";111107407;"14-04-2017 12:00:47";"88";"No Cancelado"
"111105835";"118596524";111105835;"14-04-2017 12:00:47";"37";"No Cancelado"
"111144572";"118596377";111144572;"14-04-2017 12:00:16";"30175";"No Cancelado"
"111074876";"118596415";111074876;"14-04-2017 12:00:44";"108";"No Cancelado"
"111079774";"118596531";111079774;"14-04-2017 12:00:47";"106";"No Cancelado"
"111075501";"118596487";111075501;"14-04-2017 12:00:46";"89";"No Cancelado"
"111076903";"118596403";111076903;"14-04-2017 12:00:44";"115";"No Cancelado"
"111095501";"118596485";111095501;"14-04-2017 12:00:46";"37";"No Cancelado"
"111079805";"118596538";111079805;"14-04-2017 12:00:47";"115";"No Cancelado"
"111075230";"118596565";111075230;"14-04-2017 12:00:48";"108";"No Cancelado"
"111109016";"118596667";111109016;"14-04-2017 12:36:54";"115";"No Cancelado"
"103785388";"118596689";111103487;"14-04-2017 12:42:03";"64";"No Cancelado"
"111082836";"118596526";111082836;"14-04-2017 12:00:47";"115";"No Cancelado"
"111107459";"118596699";111107459;"14-04-2017 12:44:23";"1";"No Cancelado"
"111144402";"118596858";111144402;"14-04-2017 13:00:44";"32644";"No Cancelado"
"111087856";"118596704";111087856;"14-04-2017 12:45:18";"37";"No Cancelado"
"111076228";"118596708";111076228;"14-04-2017 12:46:09";"37";"No Cancelado"
"111080104";"118596724";111080104;"14-04-2017 12:52:08";"9";"No Cancelado"
"20170412003293765168";"118596528";111076697;"14-04-2017 12:00:47";"115";"No Cancelado"
"111075210";"118596541";111075210;"14-04-2017 12:00:47";"89";"No Cancelado"
"111076779";"118596566";111076779;"14-04-2017 12:00:48";"9";"No Cancelado"
"111079605";"118596449";111079605;"14-04-2017 12:00:45";"9";"No Cancelado"
"111079966";"118596405";111079966;"14-04-2017 12:00:44";"106";"No Cancelado"
"111074816";"118596390";111074816;"14-04-2017 12:00:44";"102";"No Cancelado"
"111095356";"118596411";111095356;"14-04-2017 12:00:44";"88";"No Cancelado"
"111097537";"118596814";111097537;"14-04-2017 13:00:28";"20";"No Cancelado"
"111089715";"118597169";111089715;"14-04-2017 13:46:02";"20";"No Cancelado"
"20170412003293765537";"118597168";111076705;"14-04-2017 13:45:57";"20";"No Cancelado"
"111075505";"118596448";111075505;"14-04-2017 12:00:45";"9";"No Cancelado"
"111144694";"118596373";111144694;"14-04-2017 12:00:16";"21588";"No Cancelado"
"111144603";"118596376";111144603;"14-04-2017 12:00:16";"24374";"No Cancelado"
"111089522";"118596786";111089522;"14-04-2017 13:00:28";"20";"No Cancelado"
"111075380";"118596793";111075380;"14-04-2017 13:00:28";"20";"No Cancelado"
"111085802";"118596801";111085802;"14-04-2017 13:00:28";"108";"No Cancelado"
"111105613";"118597243";111105613;"14-04-2017 14:14:12";"106";"No Cancelado"
"111083560";"118596397";111083560;"14-04-2017 12:00:44";"115";"No Cancelado"
"111088313";"118596803";111088313;"14-04-2017 13:00:28";"20";"No Cancelado"
"111097517";"118596466";111097517;"14-04-2017 12:00:45";"115";"No Cancelado"
"111110169";"118596401";111110169;"14-04-2017 12:00:44";"115";"No Cancelado"
"111145190";"118596862";111145190;"14-04-2017 13:00:44";"21367";"No Cancelado"
"111075353";"118597209";111075353;"14-04-2017 14:06:56";"10";"No Cancelado"
"111081390";"118597147";111081390;"14-04-2017 13:41:37";"20";"No Cancelado"
"111090135";"118597174";111090135;"14-04-2017 13:47:07";"20";"No Cancelado"
"111099101";"118596484";111099101;"14-04-2017 12:00:46";"37";"No Cancelado"
"111080656";"118597210";111080656;"14-04-2017 14:07:06";"102";"No Cancelado"
"111095476";"118597215";111095476;"14-04-2017 14:08:26";"88";"No Cancelado"
"111075095";"118596498";111075095;"14-04-2017 12:00:47";"106";"No Cancelado"
"111126880";"118597175";111126880;"14-04-2017 13:47:27";"20";"No Cancelado"
"111145291";"118597179";111145291;"14-04-2017 14:00:19";"34110";"No Cancelado"
"111081982";"118597205";111081982;"14-04-2017 14:06:21";"10";"No Cancelado"
"111112973";"118597221";111112973;"14-04-2017 14:10:11";"88";"No Cancelado"
"111081767";"118597183";111081767;"14-04-2017 14:01:31";"123";"No Cancelado"
"111076821";"118597190";111076821;"14-04-2017 14:03:10";"64";"No Cancelado"
"111104789";"118596743";111104789;"14-04-2017 12:55:38";"23";"No Cancelado"
"111075086";"118596492";111075086;"14-04-2017 12:00:47";"9";"No Cancelado"
"111075168";"118596532";111075168;"14-04-2017 12:00:47";"102";"No Cancelado"
"111095238";"118597192";111095238;"14-04-2017 14:03:31";"1";"No Cancelado"
"111095245";"118597202";111095245;"14-04-2017 14:05:31";"10";"No Cancelado"
"111087702";"118596745";111087702;"14-04-2017 12:56:03";"23";"No Cancelado"
"111111455";"118596750";111111455;"14-04-2017 12:57:03";"89";"No Cancelado"
"111093147";"118596553";111093147;"14-04-2017 12:00:48";"106";"No Cancelado"
"111076229";"118597225";111076229;"14-04-2017 14:10:27";"88";"No Cancelado"
"111113250";"118597228";111113250;"14-04-2017 14:11:27";"89";"No Cancelado"
"111087857";"118597170";111087857;"14-04-2017 13:46:07";"20";"No Cancelado"
"111106622";"118597235";111106622;"14-04-2017 14:12:46";"89";"No Cancelado"
"111083576";"118596426";111083576;"14-04-2017 12:00:44";"88";"No Cancelado"
"111095272";"118596787";111095272;"14-04-2017 13:00:28";"20";"No Cancelado"
"111095243";"118596802";111095243;"14-04-2017 13:00:28";"20";"No Cancelado"
"111087463";"118596663";111087463;"14-04-2017 12:35:49";"115";"No Cancelado"
"111076733";"118596659";111076733;"14-04-2017 12:35:14";"106";"No Cancelado"
"111145320";"118597178";111145320;"14-04-2017 14:00:19";"24145";"No Cancelado"
"111079735";"118596507";111079735;"14-04-2017 12:00:47";"108";"No Cancelado"
"111079772";"118596533";111079772;"14-04-2017 12:00:47";"115";"No Cancelado"
"111095211";"118596664";111095211;"14-04-2017 12:36:19";"115";"No Cancelado"
"111145401";"118597379";111145401;"14-04-2017 16:00:20";"21615";"No Cancelado"
"111077101";"118596821";111077101;"14-04-2017 13:00:29";"20";"No Cancelado"
"111108961";"118596536";111108961;"14-04-2017 12:00:47";"115";"No Cancelado"
"111076413";"118596406";111076413;"14-04-2017 12:00:44";"9";"No Cancelado"
"111113075";"118597254";111113075;"14-04-2017 14:17:02";"115";"No Cancelado"
"111111176";"118597255";111111176;"14-04-2017 14:17:07";"115";"No Cancelado"
"111081729";"118597293";111081729;"14-04-2017 14:26:43";"20";"No Cancelado"
"111084531";"118597244";111084531;"14-04-2017 14:14:52";"106";"No Cancelado"
"111084948";"118597247";111084948;"14-04-2017 14:15:52";"23";"No Cancelado"
"111143324";"118596383";111143324;"14-04-2017 12:00:16";"24440";"No Cancelado"
"111087839";"118596474";111087839;"14-04-2017 12:00:46";"106";"No Cancelado"
"111143167";"118596371";111143167;"14-04-2017 12:00:16";"24549";"No Cancelado"
"111075061";"118597253";111075061;"14-04-2017 14:16:47";"23";"No Cancelado"
"111075064";"118596483";111075064;"14-04-2017 12:00:46";"123";"No Cancelado"
"111078714";"118596509";111078714;"14-04-2017 12:00:47";"115";"No Cancelado"
"111076249";"118596563";111076249;"14-04-2017 12:00:48";"106";"No Cancelado"
"111076507";"118597258";111076507;"14-04-2017 14:17:43";"115";"No Cancelado"
"111110929";"118597256";111110929;"14-04-2017 14:17:12";"115";"No Cancelado"
"111085040";"118596574";111085040;"14-04-2017 12:00:48";"23";"No Cancelado"
"111112865";"118596443";111112865;"14-04-2017 12:00:45";"88";"No Cancelado"
"111111394";"118596494";111111394;"14-04-2017 12:00:47";"88";"No Cancelado"
"111085803";"118596486";111085803;"14-04-2017 12:00:46";"115";"No Cancelado"
"111081740";"118596488";111081740;"14-04-2017 12:00:46";"115";"No Cancelado"
"111079744";"118596508";111079744;"14-04-2017 12:00:47";"106";"No Cancelado"
"111145812";"118597503";111145812;"14-04-2017 18:00:26";"21615";"No Cancelado"
"111074400";"118597194";111074400;"14-04-2017 14:04:01";"108";"No Cancelado"
"111146174";"118597827";111146174;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111094173";"118597199";111094173;"14-04-2017 14:05:06";"10";"No Cancelado"
"111095507";"118596729";111095507;"14-04-2017 12:52:53";"1";"No Cancelado"
"111084954";"118596559";111084954;"14-04-2017 12:00:48";"23";"No Cancelado"
"111129074";"118597227";111129074;"14-04-2017 14:11:21";"88";"No Cancelado"
"111093151";"118597282";111093151;"14-04-2017 14:23:33";"20";"No Cancelado"
"111083530";"118597206";111083530;"14-04-2017 14:06:41";"10";"No Cancelado"
"111112741";"118596733";111112741;"14-04-2017 12:53:58";"88";"No Cancelado"
"111113033";"118596735";111113033;"14-04-2017 12:54:08";"88";"No Cancelado"
"111095909";"118596446";111095909;"14-04-2017 12:00:45";"88";"No Cancelado"
"111078709";"118596510";111078709;"14-04-2017 12:00:47";"123";"No Cancelado"
"111076258";"118597207";111076258;"14-04-2017 14:06:46";"10";"No Cancelado"
"111109428";"118596516";111109428;"14-04-2017 12:00:47";"89";"No Cancelado"
"111076519";"118596675";111076519;"14-04-2017 12:38:34";"115";"No Cancelado"
"111075398";"118596727";111075398;"14-04-2017 12:52:28";"9";"No Cancelado"
"111076208";"118597261";111076208;"14-04-2017 14:18:57";"115";"No Cancelado"
"111081676";"118597281";111081676;"14-04-2017 14:23:24";"20";"No Cancelado"
"111110341";"118596465";111110341;"14-04-2017 12:00:45";"89";"No Cancelado"
"111083974";"118597212";111083974;"14-04-2017 14:07:56";"88";"No Cancelado"
"111107408";"118597220";111107408;"14-04-2017 14:09:26";"88";"No Cancelado"
"111086536";"118597284";111086536;"14-04-2017 14:24:48";"20";"No Cancelado"
"111077714";"118596520";111077714;"14-04-2017 12:00:47";"37";"No Cancelado"
"111097518";"118597287";111097518;"14-04-2017 14:25:03";"20";"No Cancelado"
"111108701";"118597288";111108701;"14-04-2017 14:25:18";"20";"No Cancelado"
"111081771";"118596796";111081771;"14-04-2017 13:00:28";"20";"No Cancelado"
"111093895";"118597273";111093895;"14-04-2017 14:21:18";"115";"No Cancelado"
"111074678";"118597263";111074678;"14-04-2017 14:19:17";"115";"No Cancelado"
"111087599";"118596576";111087599;"14-04-2017 12:00:48";"88";"No Cancelado"
"20170412003293763803";"118596529";111076682;"14-04-2017 12:00:47";"123";"No Cancelado"
"105631001";"118597410";111145582;"14-04-2017 17:00:17";"32644";"No Cancelado"
"111077634";"118596476";111077634;"14-04-2017 12:00:46";"37";"No Cancelado"
"111146154";"118597829";111146154;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111081898";"118596653";111081898;"14-04-2017 12:34:29";"106";"No Cancelado"
"111099325";"118596655";111099325;"14-04-2017 12:34:39";"106";"No Cancelado"
"111095535";"118596705";111095535;"14-04-2017 12:45:24";"37";"No Cancelado"
"20170412003293762976";"118596706";111076669;"14-04-2017 12:45:34";"37";"No Cancelado"
"111096769";"118596784";111096769;"14-04-2017 13:00:28";"20";"No Cancelado"
"111107248";"118596807";111107248;"14-04-2017 13:00:28";"20";"No Cancelado"
"20170412003293766271";"118596493";111084789;"14-04-2017 12:00:47";"23";"No Cancelado"
"111079707";"118596514";111079707;"14-04-2017 12:00:47";"115";"No Cancelado"
"111076330";"118596660";111076330;"14-04-2017 12:35:19";"106";"No Cancelado"
"111112962";"118596748";111112962;"14-04-2017 12:56:13";"89";"No Cancelado"
"111089790";"118597272";111089790;"14-04-2017 14:21:13";"115";"No Cancelado"
"111084091";"118596662";111084091;"14-04-2017 12:35:39";"115";"No Cancelado"
"111107221";"118596436";111107221;"14-04-2017 12:00:45";"88";"No Cancelado"
"111085165";"118596450";111085165;"14-04-2017 12:00:45";"108";"No Cancelado"
"111105832";"118596501";111105832;"14-04-2017 12:00:47";"37";"No Cancelado"
"111109075";"118596668";111109075;"14-04-2017 12:36:59";"115";"No Cancelado"
"111113099";"118596671";111113099;"14-04-2017 12:37:24";"115";"No Cancelado"
"111109271";"118596669";111109271;"14-04-2017 12:37:09";"115";"No Cancelado"
"111080742";"118596512";111080742;"14-04-2017 12:00:47";"37";"No Cancelado"
"111086413";"118596518";111086413;"14-04-2017 12:00:47";"102";"No Cancelado"
"111095248";"118596557";111095248;"14-04-2017 12:00:48";"123";"No Cancelado"
"111078343";"118596575";111078343;"14-04-2017 12:00:48";"115";"No Cancelado"
"111079739";"118596551";111079739;"14-04-2017 12:00:48";"89";"No Cancelado"
"111105952";"118596693";111105952;"14-04-2017 12:43:03";"64";"No Cancelado"
"111096783";"118596584";111096783;"14-04-2017 12:00:48";"88";"No Cancelado"
"111077655";"118597252";111077655;"14-04-2017 14:16:37";"23";"No Cancelado"
"111120481";"118596805";111120481;"14-04-2017 13:00:28";"20";"No Cancelado"
"111144785";"118596860";111144785;"14-04-2017 13:00:44";"32839";"No Cancelado"
"111146460";"118597812";111146460;"14-04-2017 22:00:12";"24374";"No Cancelado"
"111096449";"118596703";111096449;"14-04-2017 12:44:58";"1";"No Cancelado"
"111085782";"118596473";111085782;"14-04-2017 12:00:46";"88";"No Cancelado"
"111083803";"118596685";111083803;"14-04-2017 12:41:33";"64";"No Cancelado"
"111078011";"118596722";111078011;"14-04-2017 12:51:33";"9";"No Cancelado"
"111093899";"118597152";111093899;"14-04-2017 13:42:27";"20";"No Cancelado"
"111083750";"118596721";111083750;"14-04-2017 12:51:23";"9";"No Cancelado"
"111090783";"118597154";111090783;"14-04-2017 13:43:02";"20";"No Cancelado"
"111096965";"118596731";111096965;"14-04-2017 12:53:23";"1";"No Cancelado"
"111096778";"118597167";111096778;"14-04-2017 13:45:27";"20";"No Cancelado"
"111088526";"118597271";111088526;"14-04-2017 14:20:43";"115";"No Cancelado"
"111081748";"118596788";111081748;"14-04-2017 13:00:28";"20";"No Cancelado"
"111087501";"118596790";111087501;"14-04-2017 13:00:28";"20";"No Cancelado"
"111093894";"118597150";111093894;"14-04-2017 13:42:02";"20";"No Cancelado"
"111088400";"118596799";111088400;"14-04-2017 13:00:28";"20";"No Cancelado"
"111146448";"118597819";111146448;"14-04-2017 22:00:12";"24374";"No Cancelado"
"111145637";"118597404";111145637;"14-04-2017 17:00:17";"24374";"No Cancelado"
"111145861";"118597504";111145861;"14-04-2017 18:00:26";"34803";"No Cancelado"
"104367029";"118597565";111145914;"14-04-2017 19:00:27";"24247";"No Cancelado"
"111085134";"118596684";111085134;"14-04-2017 12:41:28";"64";"No Cancelado"
"111075339";"118596736";111075339;"14-04-2017 12:54:13";"88";"No Cancelado"
"111145300";"118597180";111145300;"14-04-2017 14:00:19";"28959";"No Cancelado"
"111081651";"118596812";111081651;"14-04-2017 13:00:28";"20";"No Cancelado"
"20170412003293771511";"118596822";111083520;"14-04-2017 13:00:29";"20";"No Cancelado"
"111076399";"118597260";111076399;"14-04-2017 14:18:53";"115";"No Cancelado"
"111145934";"118597590";111145934;"14-04-2017 20:00:18";"32354";"No Cancelado"
"111083763";"118596806";111083763;"14-04-2017 13:00:28";"20";"No Cancelado"
"111108869";"118597275";111108869;"14-04-2017 14:22:03";"115";"No Cancelado"
"111146425";"118597831";111146425;"14-04-2017 22:00:12";"24374";"No Cancelado"
"111088524";"118597292";111088524;"14-04-2017 14:26:33";"20";"No Cancelado"
"111089678";"118597294";111089678;"14-04-2017 14:27:03";"20";"No Cancelado"
"111087503";"118597300";111087503;"14-04-2017 14:28:09";"37";"No Cancelado"
"111081980";"118597306";111081980;"14-04-2017 14:29:24";"37";"No Cancelado"
"111090172";"118597303";111090172;"14-04-2017 14:28:53";"37";"No Cancelado"
"111145496";"118597411";111145496;"14-04-2017 17:00:17";"24374";"No Cancelado"
"111111380";"118596749";111111380;"14-04-2017 12:56:58";"89";"No Cancelado"
"111111336";"118596751";111111336;"14-04-2017 12:57:08";"89";"No Cancelado"
"111109424";"118596752";111109424;"14-04-2017 12:57:24";"89";"No Cancelado"
"111109369";"118597274";111109369;"14-04-2017 14:21:58";"115";"No Cancelado"
"111085102";"118597171";111085102;"14-04-2017 13:46:12";"20";"No Cancelado"
"111095497";"118597149";111095497;"14-04-2017 13:41:57";"20";"No Cancelado"
"111107382";"118597156";111107382;"14-04-2017 13:43:47";"20";"No Cancelado"
"111081891";"118597280";111081891;"14-04-2017 14:23:13";"20";"No Cancelado"
"111088841";"118597283";111088841;"14-04-2017 14:24:43";"20";"No Cancelado"
"111096796";"118597289";111096796;"14-04-2017 14:25:23";"20";"No Cancelado"
"111075238";"118596789";111075238;"14-04-2017 13:00:28";"108";"No Cancelado"
"111086097";"118597298";111086097;"14-04-2017 14:27:38";"37";"No Cancelado"
"111094511";"118597304";111094511;"14-04-2017 14:29:03";"37";"No Cancelado"
"111106661";"118596816";111106661;"14-04-2017 13:00:28";"20";"No Cancelado"
"111078735";"118597314";111078735;"14-04-2017 14:30:24";"37";"No Cancelado"
"111076407";"118597317";111076407;"14-04-2017 14:31:16";"123";"No Cancelado"
"111079720";"118597318";111079720;"14-04-2017 14:31:21";"20";"No Cancelado"
"111146547";"118597845";111146547;"14-04-2017 23:00:21";"27257";"No Cancelado"
"111089493";"118597166";111089493;"14-04-2017 13:45:17";"20";"No Cancelado"
"111087772";"118597270";111087772;"14-04-2017 14:20:38";"115";"No Cancelado"
"111108884";"118597286";111108884;"14-04-2017 14:24:58";"20";"No Cancelado"
"111085774";"118597297";111085774;"14-04-2017 14:27:33";"37";"No Cancelado"
"111095256";"118597319";111095256;"14-04-2017 14:31:26";"88";"No Cancelado"
"111146546";"118597844";111146546;"14-04-2017 23:00:21";"24440";"No Cancelado"
"111079384";"118597279";111079384;"14-04-2017 14:22:53";"115";"No Cancelado"
"111144761";"118596857";111144761;"14-04-2017 13:00:44";"32664";"No Cancelado"
"111111488";"118597230";111111488;"14-04-2017 14:11:36";"89";"No Cancelado"
"111087484";"118597285";111087484;"14-04-2017 14:24:53";"20";"No Cancelado"
"111102376";"118597305";111102376;"14-04-2017 14:29:09";"37";"No Cancelado"
"111145722";"118597413";111145722;"14-04-2017 17:00:17";"33118";"No Cancelado"
"111145814";"118597507";111145814;"14-04-2017 18:00:26";"28959";"No Cancelado"
"111145899";"118597566";111145899;"14-04-2017 19:00:27";"32437";"No Cancelado"
"111145479";"118597378";111145479;"14-04-2017 16:00:20";"32644";"No Cancelado"
"111143418";"118597406";111143418;"14-04-2017 17:00:17";"24374";"No Cancelado"
"111064564";"118597482";111064564;"14-04-2017 17:21:21";"33118";"No Cancelado"
"111146183";"118597591";111146183;"14-04-2017 20:00:18";"31499";"No Cancelado"
"111145859";"118597568";111145859;"14-04-2017 19:00:28";"34160";"No Cancelado"
"111109051";"118597276";111109051;"14-04-2017 14:22:08";"115";"No Cancelado"
"111128253";"118597277";111128253;"14-04-2017 14:22:43";"115";"No Cancelado"
"111145951";"118597824";111145951;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111145795";"118597508";111145795;"14-04-2017 18:00:26";"24440";"No Cancelado"
"111111070";"118597226";111111070;"14-04-2017 14:10:31";"88";"No Cancelado"
"111088310";"118597182";111088310;"14-04-2017 14:01:26";"123";"No Cancelado"
"111145736";"118597505";111145736;"14-04-2017 18:00:26";"21367";"No Cancelado"
"111110109";"118597278";111110109;"14-04-2017 14:22:48";"115";"No Cancelado"
"111077422";"118597290";111077422;"14-04-2017 14:26:13";"20";"No Cancelado"
"111081779";"118597208";111081779;"14-04-2017 14:06:51";"102";"No Cancelado"
"111092779";"118597213";111092779;"14-04-2017 14:08:01";"88";"No Cancelado"
"111145273";"118597412";111145273;"14-04-2017 17:00:17";"21367";"No Cancelado"
"111145355";"118597356";111145355;"14-04-2017 15:00:29";"21914";"No Cancelado"
"111080890";"118597196";111080890;"14-04-2017 14:04:31";"9";"No Cancelado"
"111088735";"118597198";111088735;"14-04-2017 14:05:01";"10";"No Cancelado"
"111087853";"118597291";111087853;"14-04-2017 14:26:28";"20";"No Cancelado"
"111083761";"118597302";111083761;"14-04-2017 14:28:18";"37";"No Cancelado"
"111083518";"118597269";111083518;"14-04-2017 14:20:28";"115";"No Cancelado"
"111083514";"118597268";111083514;"14-04-2017 14:20:23";"115";"No Cancelado"
"111146336";"118597790";111146336;"14-04-2017 21:00:34";"21607";"No Cancelado"
"111146316";"118597788";111146316;"14-04-2017 21:00:34";"24374";"No Cancelado"
"111129499";"118597312";111129499;"14-04-2017 14:30:09";"37";"No Cancelado"
"111099969";"118597204";111099969;"14-04-2017 14:06:16";"10";"No Cancelado"
"111078231";"118597245";111078231;"14-04-2017 14:15:02";"89";"No Cancelado"
"111085030";"118597187";111085030;"14-04-2017 14:02:30";"64";"No Cancelado"
"111103352";"118597246";111103352;"14-04-2017 14:15:37";"89";"No Cancelado"
"111105880";"118597249";111105880;"14-04-2017 14:16:02";"23";"No Cancelado"
"111095381";"118597193";111095381;"14-04-2017 14:03:35";"1";"No Cancelado"
"111075711";"118597241";111075711;"14-04-2017 14:14:07";"106";"No Cancelado"
"111091300";"118597250";111091300;"14-04-2017 14:16:12";"23";"No Cancelado"
"111075575";"118597257";111075575;"14-04-2017 14:17:32";"115";"No Cancelado"
"111145536";"118597369";111145536;"14-04-2017 15:31:26";"30997";"No Cancelado"
"111076743";"118597239";111076743;"14-04-2017 14:13:57";"106";"No Cancelado"
"111145905";"118597830";111145905;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111145712";"118597405";111145712;"14-04-2017 17:00:17";"32354";"No Cancelado"
"111145737";"118597811";111145737;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111145664";"118597409";111145664;"14-04-2017 17:00:17";"24440";"No Cancelado"
"111146329";"118597818";111146329;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111111468";"118597233";111111468;"14-04-2017 14:12:16";"89";"No Cancelado"
"111080923";"118597237";111080923;"14-04-2017 14:13:07";"106";"No Cancelado"
"111145995";"118597823";111145995;"14-04-2017 22:00:12";"32644";"No Cancelado"
"111146454";"118597826";111146454;"14-04-2017 22:00:12";"30175";"No Cancelado"
"111145915";"118597821";111145915;"14-04-2017 22:00:12";"32446";"No Cancelado"
"111146426";"118597816";111146426;"14-04-2017 22:00:12";"32644";"No Cancelado"
"111146513";"118597828";111146513;"14-04-2017 22:00:12";"24374";"No Cancelado"
"111088726";"118597265";111088726;"14-04-2017 14:19:53";"115";"No Cancelado"
"111077599";"118597264";111077599;"14-04-2017 14:19:37";"115";"No Cancelado"
"111077595";"118597266";111077595;"14-04-2017 14:19:58";"115";"No Cancelado"
"111145320";"118597414";111145320;"14-04-2017 17:00:17";"32839";"No Cancelado"
"111145442";"118597357";111145442;"14-04-2017 15:00:29";"32354";"No Cancelado"
"111105279";"118597188";111105279;"14-04-2017 14:02:36";"64";"No Cancelado"
"111103242";"118597189";111103242;"14-04-2017 14:02:40";"64";"No Cancelado"
"111074763";"118597191";111074763;"14-04-2017 14:03:20";"64";"No Cancelado"
"111080144";"118597197";111080144;"14-04-2017 14:04:35";"9";"No Cancelado"
"111094204";"118597248";111094204;"14-04-2017 14:15:57";"23";"No Cancelado"
"111076904";"118597211";111076904;"14-04-2017 14:07:41";"88";"No Cancelado"
"111145441";"118597358";111145441;"14-04-2017 15:00:29";"24440";"No Cancelado"
"111145441";"118597359";111145441;"14-04-2017 15:00:29";"24440";"No Cancelado"
"111146283";"118597791";111146283;"14-04-2017 21:00:34";"24374";"No Cancelado"
"111089758";"118597295";111089758;"14-04-2017 14:27:08";"20";"No Cancelado"
"111079720";"118597296";111079720;"14-04-2017 14:27:23";"20";"No Cancelado"
"20170412003293764970";"118597299";111083660;"14-04-2017 14:27:48";"37";"No Cancelado"
"20170414003293750970";"118597408";111144552;"14-04-2017 17:00:17";"24440";"No Cancelado"
"111145765";"118597506";111145765;"14-04-2017 18:00:26";"21367";"No Cancelado"
"111076537";"118597316";111076537;"14-04-2017 14:30:29";"37";"No Cancelado"
"111146328";"118597789";111146328;"14-04-2017 21:00:34";"29750";"No Cancelado"
"111146036";"118597817";111146036;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111146028";"118597567";111146028;"14-04-2017 19:00:28";"23825";"No Cancelado"
"111146272";"118597814";111146272;"14-04-2017 22:00:12";"24440";"No Cancelado"
"111146400";"118597822";111146400;"14-04-2017 22:00:12";"24374";"No Cancelado"
"110523496";"118597848";110523496;"14-04-2017 23:46:28";"30";"Cancelado"
"111146035";"118597813";111146035;"14-04-2017 22:00:12";"21367";"No Cancelado"
"111146251";"118597815";111146251;"14-04-2017 22:00:12";"24374";"No Cancelado"
"111145780";"118597509";111145780;"14-04-2017 18:00:26";"33118";"No Cancelado"
"111146499";"118597825";111146499;"14-04-2017 22:00:12";"21588";"No Cancelado"
"111146358";"118597820";111146358;"14-04-2017 22:00:12";"24374";"No Cancelado"
